,0,1
0,"('1', '2')","('0', '2')"
1,"('0', '6')","('0', '4')"
2,"('1', '5')","('1', '7')"
3,"('5', '6')","('5', '7')"
4,"('7', '2')","('7', '0')"
5,"('0', '6')","('0', '7')"
6,"('1', '5')","('0', '5')"
7,"('1', '0')","('2', '0')"
8,"('7', '0')","('6', '0')"
9,"('7', '2')","('6', '2')"
10,"('3', '6')","('5', '6')"
11,"('1', '6')","('1', '2')"
12,"('3', '6')","('7', '6')"
13,"('1', '3')","('1', '1')"
14,"('1', '6')","('1', '5')"
15,"('7', '0')","('5', '0')"
16,"('7', '6')","('7', '2')"
17,"('1', '6')","('0', '6')"
18,"('2', '0')","('4', '0')"
19,"('3', '6')","('1', '6')"
20,"('7', '2')","('7', '1')"
21,"('1', '2')","('2', '2')"
22,"('1', '0')","('0', '0')"
23,"('1', '2')","('1', '0')"
24,"('3', '2')","('1', '2')"
25,"('1', '6')","('1', '3')"
