,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(4, 0)"
2,"(2, 0)","(5, 0)"
3,"(2, 0)","(6, 0)"
4,"(2, 0)","(2, 1)"
5,"(2, 1)","(5, 1)"
6,"(2, 2)","(4, 2)"
7,"(6, 2)","(2, 2)"
8,"(2, 2)","(2, 4)"
9,"(2, 2)","(2, 6)"
10,"(2, 4)","(4, 4)"
11,"(6, 0)","(3, 0)"
12,"(6, 1)","(3, 1)"
13,"(3, 1)","(3, 3)"
14,"(7, 4)","(3, 4)"
15,"(6, 6)","(3, 6)"
16,"(6, 7)","(3, 7)"
17,"(4, 0)","(4, 1)"
18,"(4, 2)","(4, 6)"
19,"(7, 5)","(4, 5)"
20,"(7, 2)","(5, 2)"
21,"(5, 2)","(5, 6)"
22,"(6, 0)","(7, 0)"
23,"(6, 0)","(6, 1)"
24,"(6, 0)","(6, 2)"
25,"(6, 2)","(7, 2)"
26,"(6, 2)","(6, 4)"
27,"(6, 2)","(6, 5)"
28,"(6, 2)","(6, 6)"
29,"(6, 4)","(6, 7)"
30,"(7, 0)","(7, 1)"
31,"(7, 1)","(7, 3)"
32,"(7, 2)","(7, 4)"
33,"(7, 2)","(7, 5)"
34,"(7, 2)","(7, 6)"
35,"(7, 4)","(7, 7)"
