,0,1
0,"(0, 0)","(2, 0)"
1,"(3, 1)","(1, 1)"
2,"(1, 6)","(1, 3)"
3,"(3, 4)","(1, 4)"
4,"(1, 4)","(1, 7)"
5,"(3, 6)","(1, 6)"
6,"(2, 0)","(4, 0)"
7,"(2, 0)","(6, 0)"
8,"(4, 0)","(3, 0)"
9,"(3, 0)","(3, 1)"
10,"(3, 0)","(3, 2)"
11,"(3, 1)","(5, 1)"
12,"(3, 6)","(3, 3)"
13,"(4, 4)","(3, 4)"
14,"(3, 4)","(5, 4)"
15,"(3, 7)","(3, 5)"
16,"(4, 6)","(3, 6)"
17,"(3, 6)","(3, 7)"
18,"(4, 0)","(7, 0)"
19,"(4, 0)","(4, 2)"
20,"(4, 2)","(4, 4)"
21,"(4, 2)","(4, 5)"
22,"(4, 2)","(4, 6)"
23,"(4, 4)","(4, 7)"
24,"(4, 6)","(7, 6)"
25,"(4, 7)","(7, 7)"
26,"(5, 4)","(5, 3)"
27,"(7, 7)","(5, 7)"
28,"(7, 6)","(6, 6)"
29,"(7, 7)","(6, 7)"
30,"(7, 0)","(7, 1)"
31,"(7, 1)","(7, 3)"
32,"(7, 7)","(7, 5)"
