,0,1
0,"(2, 7)","(6, 7)"
1,"(4, 6)","(3, 6)"
2,"(0, 7)","(2, 7)"
3,"(0, 4)","(1, 4)"
4,"(0, 2)","(1, 2)"
5,"(2, 3)","(5, 3)"
6,"(2, 4)","(6, 4)"
7,"(2, 4)","(5, 4)"
8,"(2, 7)","(5, 7)"
9,"(4, 5)","(4, 2)"
10,"(2, 3)","(2, 1)"
11,"(2, 3)","(4, 3)"
12,"(4, 7)","(7, 7)"
13,"(4, 7)","(4, 5)"
14,"(6, 3)","(6, 5)"
15,"(0, 2)","(0, 0)"
16,"(2, 7)","(2, 6)"
17,"(1, 2)","(1, 0)"
18,"(1, 4)","(3, 4)"
19,"(2, 7)","(2, 5)"
20,"(7, 7)","(7, 3)"
21,"(0, 4)","(2, 4)"
22,"(6, 7)","(6, 6)"
23,"(2, 7)","(4, 7)"
24,"(2, 7)","(2, 3)"
25,"(4, 5)","(3, 5)"
26,"(2, 3)","(6, 3)"
27,"(7, 7)","(3, 7)"
28,"(2, 1)","(0, 1)"
29,"(0, 4)","(0, 2)"
30,"(4, 7)","(4, 6)"
31,"(4, 7)","(4, 4)"
32,"(0, 7)","(0, 4)"
33,"(6, 3)","(3, 3)"
34,"(2, 4)","(2, 2)"
