,0,1
0,"(7, 2)","(7, 6)"
1,"(6, 4)","(6, 3)"
2,"(7, 0)","(7, 2)"
3,"(4, 0)","(4, 1)"
4,"(2, 0)","(2, 1)"
5,"(3, 2)","(3, 5)"
6,"(4, 2)","(4, 6)"
7,"(4, 2)","(4, 5)"
8,"(7, 2)","(7, 5)"
9,"(5, 4)","(2, 4)"
10,"(3, 2)","(1, 2)"
11,"(3, 2)","(3, 4)"
12,"(7, 4)","(7, 7)"
13,"(7, 4)","(5, 4)"
14,"(3, 6)","(5, 6)"
15,"(2, 0)","(0, 0)"
16,"(7, 2)","(6, 2)"
17,"(2, 1)","(0, 1)"
18,"(4, 1)","(4, 3)"
19,"(7, 2)","(5, 2)"
20,"(7, 7)","(3, 7)"
21,"(4, 0)","(4, 2)"
22,"(7, 6)","(6, 6)"
23,"(7, 2)","(7, 4)"
24,"(7, 2)","(3, 2)"
25,"(5, 4)","(5, 3)"
26,"(3, 2)","(3, 6)"
27,"(7, 7)","(7, 3)"
28,"(1, 2)","(1, 0)"
29,"(4, 0)","(2, 0)"
30,"(7, 4)","(6, 4)"
31,"(7, 4)","(4, 4)"
32,"(7, 0)","(4, 0)"
33,"(3, 6)","(3, 3)"
34,"(4, 2)","(2, 2)"
