,0,1
0,"(0, 1)","(1, 1)"
1,"(2, 3)","(5, 3)"
2,"(0, 1)","(0, 0)"
3,"(1, 3)","(3, 3)"
4,"(1, 3)","(1, 6)"
5,"(4, 5)","(4, 2)"
6,"(6, 3)","(7, 3)"
7,"(0, 3)","(1, 3)"
8,"(0, 7)","(0, 3)"
9,"(5, 4)","(3, 4)"
10,"(2, 3)","(4, 3)"
11,"(6, 3)","(6, 7)"
12,"(2, 5)","(4, 5)"
13,"(1, 3)","(1, 5)"
14,"(2, 5)","(5, 5)"
15,"(2, 1)","(4, 1)"
16,"(3, 3)","(3, 6)"
17,"(4, 5)","(7, 5)"
18,"(5, 3)","(5, 4)"
19,"(1, 3)","(1, 4)"
20,"(6, 7)","(6, 5)"
21,"(2, 5)","(2, 2)"
22,"(2, 1)","(5, 1)"
23,"(3, 3)","(3, 5)"
24,"(2, 3)","(2, 6)"
25,"(6, 7)","(7, 7)"
26,"(5, 5)","(5, 7)"
27,"(0, 0)","(0, 2)"
28,"(5, 3)","(5, 6)"
29,"(5, 4)","(7, 4)"
30,"(2, 4)","(4, 4)"
31,"(2, 3)","(6, 3)"
32,"(1, 1)","(1, 0)"
33,"(2, 3)","(2, 5)"
34,"(0, 3)","(2, 3)"
35,"(0, 1)","(2, 1)"
36,"(2, 1)","(6, 1)"
37,"(4, 3)","(4, 7)"
38,"(3, 3)","(3, 1)"
39,"(6, 3)","(6, 6)"
40,"(2, 3)","(2, 4)"
41,"(0, 6)","(0, 7)"
42,"(0, 3)","(0, 1)"
