,0,1
0,"(1, 3)","(1, 1)"
1,"(1, 3)","(3, 3)"
2,"(1, 7)","(1, 4)"
3,"(3, 7)","(6, 7)"
4,"(1, 7)","(1, 6)"
5,"(3, 4)","(6, 4)"
6,"(5, 4)","(5, 3)"
7,"(3, 4)","(4, 4)"
8,"(6, 6)","(6, 2)"
9,"(3, 7)","(3, 6)"
10,"(1, 7)","(3, 7)"
11,"(3, 7)","(3, 4)"
12,"(3, 6)","(5, 6)"
13,"(3, 4)","(3, 2)"
14,"(3, 5)","(5, 5)"
15,"(6, 7)","(6, 3)"
16,"(4, 4)","(4, 2)"
17,"(3, 4)","(7, 4)"
18,"(3, 7)","(3, 5)"
19,"(3, 6)","(6, 6)"
20,"(1, 1)","(1, 0)"
21,"(0, 7)","(1, 7)"
22,"(3, 5)","(6, 5)"
23,"(0, 4)","(0, 2)"
24,"(3, 6)","(4, 6)"
25,"(3, 7)","(5, 7)"
26,"(3, 7)","(7, 7)"
27,"(1, 7)","(1, 3)"
28,"(1, 7)","(1, 5)"
29,"(3, 4)","(5, 4)"
30,"(1, 4)","(1, 2)"
31,"(0, 7)","(0, 4)"
32,"(3, 7)","(4, 7)"
33,"(3, 3)","(7, 3)"
