,0,1
0,"(1, 0)","(1, 1)"
1,"(3, 2)","(3, 5)"
2,"(1, 0)","(0, 0)"
3,"(3, 1)","(3, 3)"
4,"(3, 1)","(6, 1)"
5,"(5, 4)","(2, 4)"
6,"(3, 6)","(3, 7)"
7,"(3, 0)","(3, 1)"
8,"(7, 0)","(3, 0)"
9,"(4, 5)","(4, 3)"
10,"(3, 2)","(3, 4)"
11,"(3, 6)","(7, 6)"
12,"(5, 2)","(5, 4)"
13,"(3, 1)","(5, 1)"
14,"(5, 2)","(5, 5)"
15,"(1, 2)","(1, 4)"
16,"(3, 3)","(6, 3)"
17,"(5, 4)","(5, 7)"
18,"(3, 5)","(4, 5)"
19,"(3, 1)","(4, 1)"
20,"(7, 6)","(5, 6)"
21,"(5, 2)","(2, 2)"
22,"(1, 2)","(1, 5)"
23,"(3, 3)","(5, 3)"
24,"(3, 2)","(6, 2)"
25,"(7, 6)","(7, 7)"
26,"(5, 5)","(7, 5)"
27,"(0, 0)","(2, 0)"
28,"(3, 5)","(6, 5)"
29,"(4, 5)","(4, 7)"
30,"(4, 2)","(4, 4)"
31,"(3, 2)","(3, 6)"
32,"(1, 1)","(0, 1)"
33,"(3, 2)","(5, 2)"
34,"(3, 0)","(3, 2)"
35,"(1, 0)","(1, 2)"
36,"(1, 2)","(1, 6)"
37,"(3, 4)","(7, 4)"
38,"(3, 3)","(1, 3)"
39,"(3, 6)","(6, 6)"
40,"(3, 2)","(4, 2)"
41,"(6, 0)","(7, 0)"
42,"(3, 0)","(1, 0)"
