,0,1
0,"(0, 0)","(0, 1)"
1,"(1, 0)","(0, 0)"
2,"(1, 0)","(1, 1)"
3,"(3, 0)","(1, 0)"
4,"(2, 0)","(2, 2)"
5,"(4, 0)","(2, 0)"
6,"(3, 0)","(3, 1)"
7,"(7, 0)","(3, 0)"
8,"(4, 0)","(4, 1)"
9,"(7, 0)","(4, 0)"
10,"(5, 0)","(5, 1)"
11,"(7, 0)","(5, 0)"
12,"(7, 2)","(7, 0)"
13,"(7, 0)","(7, 2)"
14,"(2, 1)","(2, 3)"
15,"(4, 1)","(2, 1)"
16,"(2, 1)","(6, 1)"
17,"(4, 1)","(4, 3)"
18,"(1, 2)","(1, 4)"
19,"(3, 2)","(1, 2)"
20,"(4, 2)","(2, 2)"
21,"(7, 2)","(3, 2)"
22,"(4, 2)","(4, 4)"
23,"(7, 2)","(4, 2)"
24,"(5, 2)","(5, 4)"
25,"(5, 2)","(5, 6)"
26,"(7, 2)","(5, 2)"
27,"(6, 2)","(6, 4)"
28,"(6, 2)","(6, 5)"
29,"(6, 2)","(6, 6)"
30,"(7, 2)","(6, 2)"
31,"(7, 2)","(7, 4)"
32,"(7, 2)","(7, 5)"
33,"(7, 2)","(7, 6)"
34,"(1, 6)","(1, 3)"
35,"(7, 3)","(3, 3)"
36,"(5, 5)","(5, 3)"
37,"(6, 5)","(6, 3)"
38,"(7, 5)","(7, 3)"
39,"(7, 6)","(7, 3)"
40,"(7, 4)","(3, 4)"
41,"(7, 4)","(6, 4)"
42,"(3, 5)","(1, 5)"
43,"(6, 5)","(2, 5)"
44,"(7, 5)","(3, 5)"
45,"(7, 5)","(4, 5)"
46,"(7, 5)","(5, 5)"
47,"(7, 5)","(6, 5)"
48,"(7, 7)","(7, 5)"
49,"(7, 5)","(7, 7)"
50,"(3, 6)","(1, 6)"
51,"(4, 6)","(3, 6)"
52,"(7, 6)","(3, 6)"
53,"(7, 6)","(4, 6)"
54,"(7, 6)","(7, 7)"
