,0,1
0,"(0, 5)","(1, 5)"
1,"(2, 4)","(6, 4)"
2,"(0, 2)","(2, 2)"
3,"(5, 7)","(5, 4)"
4,"(1, 5)","(1, 3)"
5,"(2, 5)","(6, 5)"
6,"(2, 5)","(4, 5)"
7,"(1, 6)","(1, 2)"
8,"(5, 7)","(7, 7)"
9,"(4, 6)","(4, 2)"
10,"(3, 2)","(3, 4)"
11,"(2, 5)","(5, 5)"
12,"(5, 6)","(3, 6)"
13,"(2, 6)","(5, 6)"
14,"(1, 5)","(3, 5)"
15,"(0, 0)","(1, 0)"
16,"(0, 6)","(1, 6)"
17,"(0, 2)","(0, 0)"
18,"(0, 7)","(0, 6)"
19,"(1, 2)","(3, 2)"
20,"(0, 0)","(0, 1)"
21,"(5, 6)","(5, 7)"
22,"(3, 5)","(3, 7)"
23,"(2, 4)","(4, 4)"
24,"(1, 0)","(1, 1)"
25,"(0, 5)","(2, 5)"
26,"(2, 6)","(4, 6)"
27,"(0, 7)","(0, 5)"
28,"(2, 2)","(2, 4)"
29,"(4, 6)","(7, 6)"
30,"(0, 6)","(2, 6)"
31,"(0, 6)","(0, 2)"
