,0,1
0,"(5, 0)","(5, 1)"
1,"(4, 2)","(4, 6)"
2,"(2, 0)","(2, 2)"
3,"(7, 5)","(4, 5)"
4,"(5, 1)","(3, 1)"
5,"(5, 2)","(5, 6)"
6,"(5, 2)","(5, 4)"
7,"(6, 1)","(2, 1)"
8,"(7, 5)","(7, 7)"
9,"(6, 4)","(2, 4)"
10,"(2, 3)","(4, 3)"
11,"(5, 2)","(5, 5)"
12,"(6, 5)","(6, 3)"
13,"(6, 2)","(6, 5)"
14,"(5, 1)","(5, 3)"
15,"(0, 0)","(0, 1)"
16,"(6, 0)","(6, 1)"
17,"(2, 0)","(0, 0)"
18,"(7, 0)","(6, 0)"
19,"(2, 1)","(2, 3)"
20,"(0, 0)","(1, 0)"
21,"(6, 5)","(7, 5)"
22,"(5, 3)","(7, 3)"
23,"(4, 2)","(4, 4)"
24,"(0, 1)","(1, 1)"
25,"(5, 0)","(5, 2)"
26,"(6, 2)","(6, 4)"
27,"(7, 0)","(5, 0)"
28,"(2, 2)","(4, 2)"
29,"(6, 4)","(6, 7)"
30,"(6, 0)","(6, 2)"
31,"(6, 0)","(2, 0)"
