,0,1
0,"(2, 0)","(0, 0)"
1,"(1, 2)","(1, 0)"
2,"(2, 2)","(2, 0)"
3,"(2, 0)","(5, 0)"
4,"(1, 3)","(1, 1)"
5,"(2, 2)","(0, 2)"
6,"(1, 5)","(1, 2)"
7,"(4, 2)","(2, 2)"
8,"(2, 2)","(5, 2)"
9,"(2, 2)","(6, 2)"
10,"(4, 5)","(4, 2)"
11,"(1, 7)","(1, 3)"
12,"(3, 5)","(3, 3)"
13,"(3, 3)","(5, 3)"
14,"(3, 3)","(6, 3)"
15,"(4, 7)","(4, 4)"
16,"(2, 5)","(0, 5)"
17,"(3, 5)","(1, 5)"
18,"(4, 5)","(2, 5)"
19,"(4, 5)","(3, 5)"
20,"(3, 5)","(5, 5)"
21,"(3, 5)","(6, 5)"
22,"(4, 7)","(4, 5)"
23,"(4, 5)","(7, 5)"
24,"(3, 6)","(1, 6)"
25,"(3, 7)","(3, 6)"
26,"(3, 6)","(5, 6)"
27,"(3, 6)","(6, 6)"
28,"(3, 7)","(1, 7)"
29,"(4, 7)","(3, 7)"
30,"(3, 7)","(6, 7)"
31,"(7, 7)","(4, 7)"
32,"(4, 7)","(7, 7)"
