,0,1
0,"(0, 1)","(0, 0)"
1,"(0, 3)","(0, 1)"
2,"(0, 6)","(0, 2)"
3,"(1, 3)","(0, 3)"
4,"(0, 3)","(2, 3)"
5,"(0, 3)","(0, 4)"
6,"(0, 3)","(0, 6)"
7,"(0, 6)","(2, 6)"
8,"(1, 1)","(1, 0)"
9,"(1, 3)","(1, 1)"
10,"(1, 3)","(3, 3)"
11,"(1, 7)","(1, 3)"
12,"(2, 3)","(2, 4)"
13,"(2, 3)","(2, 5)"
14,"(2, 3)","(2, 7)"
15,"(3, 3)","(4, 3)"
16,"(3, 3)","(5, 3)"
17,"(3, 3)","(6, 3)"
18,"(3, 3)","(3, 5)"
19,"(3, 5)","(5, 5)"
20,"(3, 5)","(6, 5)"
21,"(4, 3)","(4, 5)"
22,"(4, 3)","(4, 6)"
23,"(5, 3)","(5, 4)"
24,"(5, 3)","(5, 6)"
25,"(6, 3)","(6, 6)"
