,0,1
0,"(3, 5)","(3, 7)"
1,"(7, 3)","(7, 4)"
2,"(3, 5)","(4, 5)"
3,"(6, 1)","(6, 3)"
4,"(7, 1)","(6, 1)"
5,"(7, 1)","(7, 3)"
6,"(5, 2)","(7, 2)"
7,"(5, 2)","(5, 5)"
8,"(5, 2)","(5, 4)"
9,"(5, 0)","(5, 2)"
10,"(5, 2)","(5, 6)"
11,"(5, 7)","(2, 7)"
12,"(7, 6)","(7, 7)"
13,"(5, 6)","(7, 6)"
14,"(5, 1)","(7, 1)"
15,"(5, 0)","(5, 1)"
16,"(5, 1)","(5, 3)"
17,"(5, 5)","(7, 5)"
18,"(5, 5)","(3, 5)"
19,"(5, 3)","(2, 3)"
20,"(0, 0)","(2, 0)"
21,"(5, 4)","(3, 4)"
22,"(4, 0)","(4, 1)"
23,"(2, 0)","(4, 0)"
24,"(4, 1)","(4, 3)"
25,"(5, 6)","(5, 7)"
26,"(2, 0)","(5, 0)"
27,"(4, 3)","(4, 7)"
