,0,1
0,"(7, 4)","(7, 3)"
1,"(6, 4)","(6, 7)"
2,"(6, 4)","(7, 4)"
3,"(6, 2)","(6, 4)"
4,"(6, 4)","(2, 4)"
5,"(7, 4)","(5, 4)"
6,"(2, 5)","(5, 5)"
7,"(2, 5)","(0, 5)"
8,"(6, 5)","(2, 5)"
9,"(6, 2)","(7, 2)"
10,"(2, 0)","(4, 0)"
11,"(4, 0)","(4, 1)"
12,"(6, 7)","(2, 7)"
13,"(0, 0)","(2, 0)"
14,"(2, 0)","(6, 0)"
15,"(2, 0)","(2, 2)"
16,"(6, 6)","(7, 6)"
17,"(7, 4)","(4, 4)"
18,"(6, 6)","(3, 6)"
19,"(2, 2)","(5, 2)"
20,"(7, 5)","(7, 7)"
21,"(6, 2)","(6, 6)"
22,"(7, 0)","(7, 1)"
23,"(7, 5)","(4, 5)"
24,"(2, 4)","(0, 4)"
25,"(6, 0)","(6, 2)"
26,"(6, 0)","(7, 0)"
27,"(6, 5)","(7, 5)"
28,"(6, 2)","(6, 5)"
