,0,1
0,"(3, 3)","(7, 3)"
1,"(7, 3)","(7, 6)"
2,"(7, 3)","(7, 7)"
3,"(3, 7)","(4, 7)"
4,"(1, 3)","(3, 3)"
5,"(1, 3)","(1, 4)"
6,"(1, 3)","(1, 7)"
7,"(0, 3)","(1, 3)"
8,"(1, 3)","(1, 1)"
9,"(0, 7)","(0, 4)"
10,"(0, 3)","(0, 7)"
11,"(1, 7)","(1, 6)"
12,"(3, 7)","(6, 7)"
13,"(3, 3)","(3, 7)"
14,"(3, 7)","(5, 7)"
15,"(0, 1)","(0, 3)"
16,"(0, 3)","(2, 3)"
17,"(3, 3)","(3, 6)"
18,"(3, 3)","(3, 5)"
19,"(3, 3)","(3, 4)"
20,"(6, 1)","(6, 3)"
21,"(3, 6)","(4, 6)"
22,"(2, 1)","(4, 1)"
23,"(0, 0)","(0, 1)"
24,"(3, 5)","(7, 5)"
25,"(2, 3)","(4, 3)"
26,"(0, 1)","(2, 1)"
27,"(2, 1)","(6, 1)"
28,"(3, 4)","(7, 4)"
