,0,1
0,"(0, 3)","(1, 3)"
1,"(0, 6)","(0, 3)"
2,"(0, 6)","(1, 6)"
3,"(2, 6)","(0, 6)"
4,"(0, 6)","(0, 7)"
5,"(0, 7)","(1, 7)"
6,"(1, 3)","(1, 1)"
7,"(2, 2)","(2, 6)"
8,"(2, 6)","(4, 6)"
9,"(2, 6)","(5, 6)"
10,"(2, 6)","(6, 6)"
11,"(2, 6)","(2, 7)"
12,"(2, 7)","(4, 7)"
13,"(2, 7)","(6, 7)"
14,"(5, 1)","(3, 1)"
15,"(3, 6)","(3, 3)"
16,"(6, 6)","(3, 6)"
17,"(4, 7)","(3, 7)"
18,"(7, 3)","(4, 3)"
19,"(5, 3)","(5, 1)"
20,"(5, 6)","(5, 3)"
21,"(5, 6)","(7, 6)"
22,"(5, 6)","(5, 7)"
23,"(7, 3)","(7, 1)"
24,"(7, 6)","(7, 3)"
25,"(7, 6)","(7, 7)"
