,0,1
0,"(0, 3)","(0, 1)"
1,"(0, 1)","(1, 1)"
2,"(6, 1)","(3, 1)"
3,"(5, 3)","(5, 1)"
4,"(6, 3)","(6, 1)"
5,"(6, 1)","(7, 1)"
6,"(2, 2)","(2, 4)"
7,"(0, 4)","(0, 3)"
8,"(0, 3)","(0, 5)"
9,"(1, 4)","(1, 3)"
10,"(1, 3)","(1, 6)"
11,"(2, 4)","(2, 3)"
12,"(2, 3)","(4, 3)"
13,"(6, 3)","(3, 3)"
14,"(5, 4)","(5, 3)"
15,"(5, 3)","(5, 6)"
16,"(6, 4)","(6, 3)"
17,"(6, 3)","(6, 5)"
18,"(7, 4)","(7, 3)"
19,"(0, 4)","(0, 7)"
20,"(0, 4)","(1, 4)"
21,"(2, 4)","(0, 4)"
22,"(2, 4)","(4, 4)"
23,"(2, 4)","(5, 4)"
24,"(2, 4)","(6, 4)"
25,"(3, 4)","(3, 7)"
26,"(5, 4)","(3, 4)"
27,"(4, 4)","(4, 7)"
28,"(5, 4)","(5, 7)"
29,"(6, 4)","(6, 7)"
30,"(6, 4)","(7, 4)"
31,"(7, 4)","(7, 7)"
32,"(1, 7)","(1, 5)"
33,"(5, 7)","(5, 5)"
34,"(5, 6)","(7, 6)"
35,"(0, 7)","(1, 7)"
