,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 2)","(0, 0)"
2,"(1, 0)","(1, 1)"
3,"(1, 2)","(1, 0)"
4,"(7, 0)","(7, 1)"
5,"(7, 2)","(7, 0)"
6,"(1, 1)","(3, 1)"
7,"(0, 2)","(0, 5)"
8,"(0, 2)","(1, 2)"
9,"(2, 2)","(0, 2)"
10,"(1, 2)","(1, 4)"
11,"(1, 2)","(1, 5)"
12,"(1, 2)","(1, 6)"
13,"(1, 2)","(3, 2)"
14,"(2, 2)","(5, 2)"
15,"(3, 2)","(3, 4)"
16,"(5, 2)","(5, 5)"
17,"(5, 2)","(7, 2)"
18,"(7, 2)","(7, 5)"
19,"(7, 2)","(7, 6)"
20,"(0, 5)","(0, 3)"
21,"(1, 4)","(1, 3)"
22,"(3, 6)","(3, 3)"
23,"(5, 5)","(5, 3)"
24,"(7, 6)","(7, 3)"
25,"(1, 4)","(0, 4)"
26,"(1, 5)","(3, 5)"
27,"(3, 5)","(4, 5)"
28,"(5, 5)","(5, 7)"
29,"(7, 5)","(7, 7)"
30,"(1, 6)","(0, 6)"
31,"(1, 6)","(1, 7)"
32,"(1, 6)","(3, 6)"
33,"(3, 6)","(3, 7)"
