,0,1
0,"(5, 7)","(5, 5)"
1,"(1, 2)","(3, 2)"
2,"(5, 4)","(7, 4)"
3,"(3, 7)","(3, 4)"
4,"(0, 2)","(0, 0)"
5,"(1, 6)","(1, 3)"
6,"(0, 2)","(1, 2)"
7,"(0, 7)","(0, 6)"
8,"(5, 7)","(5, 4)"
9,"(7, 7)","(7, 5)"
10,"(2, 7)","(2, 5)"
11,"(0, 0)","(0, 1)"
12,"(0, 6)","(1, 6)"
13,"(6, 7)","(6, 4)"
14,"(4, 7)","(4, 5)"
15,"(4, 7)","(4, 4)"
16,"(4, 7)","(4, 3)"
17,"(2, 6)","(5, 6)"
18,"(2, 6)","(6, 6)"
19,"(0, 2)","(2, 2)"
20,"(2, 7)","(2, 4)"
21,"(0, 7)","(2, 7)"
22,"(4, 7)","(7, 7)"
23,"(2, 6)","(4, 6)"
24,"(5, 7)","(5, 3)"
25,"(6, 7)","(6, 3)"
26,"(2, 6)","(2, 3)"
27,"(1, 3)","(1, 1)"
28,"(1, 6)","(3, 6)"
29,"(2, 7)","(6, 7)"
30,"(2, 7)","(4, 7)"
31,"(0, 0)","(1, 0)"
32,"(2, 7)","(5, 7)"
33,"(2, 3)","(2, 1)"
34,"(0, 6)","(2, 6)"
35,"(4, 7)","(3, 7)"
36,"(0, 6)","(0, 2)"
37,"(5, 6)","(7, 6)"
38,"(4, 6)","(4, 2)"
39,"(6, 7)","(6, 5)"
