,0,1
0,"(4, 4)","(4, 7)"
1,"(2, 0)","(0, 0)"
2,"(3, 4)","(4, 4)"
3,"(2, 0)","(2, 1)"
4,"(2, 4)","(2, 3)"
5,"(2, 4)","(0, 4)"
6,"(6, 0)","(6, 1)"
7,"(6, 5)","(6, 2)"
8,"(6, 0)","(7, 0)"
9,"(2, 3)","(4, 3)"
10,"(3, 4)","(1, 4)"
11,"(6, 1)","(7, 1)"
12,"(6, 2)","(6, 6)"
13,"(2, 0)","(5, 0)"
14,"(6, 2)","(6, 4)"
15,"(6, 0)","(3, 0)"
16,"(3, 0)","(1, 0)"
17,"(6, 2)","(3, 2)"
18,"(6, 2)","(7, 2)"
19,"(0, 0)","(0, 1)"
20,"(3, 2)","(1, 2)"
21,"(1, 0)","(1, 1)"
22,"(6, 0)","(2, 0)"
23,"(4, 0)","(4, 1)"
24,"(6, 4)","(3, 4)"
25,"(2, 0)","(4, 0)"
26,"(6, 4)","(2, 4)"
27,"(6, 2)","(6, 0)"
