,0,1
0,"(7, 5)","(5, 5)"
1,"(1, 1)","(0, 1)"
2,"(7, 6)","(7, 7)"
3,"(1, 2)","(1, 5)"
4,"(1, 5)","(0, 5)"
5,"(1, 2)","(1, 0)"
6,"(3, 4)","(4, 4)"
7,"(5, 0)","(5, 1)"
8,"(1, 0)","(0, 0)"
9,"(5, 4)","(2, 4)"
10,"(3, 4)","(3, 3)"
11,"(3, 7)","(6, 7)"
12,"(3, 2)","(3, 0)"
13,"(6, 2)","(6, 6)"
14,"(3, 0)","(7, 0)"
15,"(3, 0)","(3, 1)"
16,"(3, 5)","(7, 5)"
17,"(3, 2)","(3, 4)"
18,"(3, 4)","(5, 4)"
19,"(3, 6)","(7, 6)"
20,"(1, 2)","(1, 6)"
21,"(3, 2)","(3, 6)"
22,"(6, 2)","(3, 2)"
23,"(1, 2)","(1, 4)"
24,"(5, 4)","(5, 3)"
25,"(3, 2)","(3, 5)"
26,"(3, 0)","(5, 0)"
27,"(1, 2)","(0, 2)"
28,"(1, 4)","(0, 4)"
29,"(3, 2)","(1, 2)"
30,"(1, 0)","(1, 1)"
31,"(1, 5)","(1, 7)"
32,"(4, 0)","(4, 1)"
33,"(3, 0)","(4, 0)"
34,"(3, 1)","(7, 1)"
35,"(3, 4)","(3, 7)"
