,0,1
0,"(6, 3)","(7, 3)"
1,"(0, 3)","(0, 6)"
2,"(4, 3)","(4, 6)"
3,"(6, 3)","(6, 6)"
4,"(7, 3)","(7, 7)"
5,"(0, 1)","(0, 0)"
6,"(4, 3)","(4, 1)"
7,"(4, 7)","(4, 4)"
8,"(2, 3)","(0, 3)"
9,"(6, 3)","(3, 3)"
10,"(0, 3)","(0, 7)"
11,"(0, 3)","(1, 3)"
12,"(4, 3)","(4, 7)"
13,"(2, 3)","(4, 3)"
14,"(6, 3)","(6, 7)"
15,"(2, 3)","(6, 3)"
16,"(0, 3)","(0, 1)"
17,"(0, 3)","(0, 5)"
18,"(0, 0)","(2, 0)"
19,"(7, 3)","(7, 5)"
20,"(0, 1)","(1, 1)"
21,"(6, 3)","(6, 1)"
22,"(0, 3)","(2, 3)"
23,"(2, 5)","(5, 5)"
24,"(2, 3)","(2, 5)"
25,"(0, 3)","(0, 4)"
26,"(2, 5)","(4, 5)"
27,"(1, 3)","(1, 7)"
