,0,1
0,"(5, 5)","(2, 5)"
1,"(6, 2)","(6, 4)"
2,"(4, 2)","(4, 6)"
3,"(5, 4)","(7, 4)"
4,"(5, 1)","(5, 3)"
5,"(2, 0)","(2, 2)"
6,"(5, 1)","(5, 0)"
7,"(1, 1)","(3, 1)"
8,"(3, 0)","(6, 0)"
9,"(5, 5)","(7, 5)"
10,"(5, 6)","(2, 6)"
11,"(3, 2)","(4, 2)"
12,"(3, 0)","(4, 0)"
13,"(5, 1)","(2, 1)"
14,"(5, 3)","(5, 5)"
15,"(7, 5)","(7, 3)"
16,"(3, 2)","(5, 2)"
17,"(5, 3)","(5, 7)"
18,"(3, 2)","(7, 2)"
19,"(5, 3)","(5, 4)"
20,"(3, 1)","(5, 1)"
21,"(3, 2)","(6, 2)"
22,"(3, 0)","(7, 0)"
23,"(4, 2)","(4, 4)"
24,"(3, 0)","(3, 2)"
25,"(7, 5)","(4, 5)"
26,"(5, 3)","(5, 6)"
27,"(5, 0)","(2, 0)"
28,"(2, 1)","(2, 3)"
29,"(2, 7)","(4, 7)"
30,"(3, 1)","(3, 0)"
31,"(4, 4)","(2, 4)"
32,"(5, 7)","(7, 7)"
33,"(5, 6)","(7, 6)"
34,"(6, 2)","(6, 5)"
35,"(5, 7)","(2, 7)"
36,"(6, 5)","(6, 7)"
37,"(6, 2)","(6, 6)"
