,0,1
0,"(2, 0)","(2, 2)"
1,"(4, 4)","(7, 4)"
2,"(2, 4)","(4, 4)"
3,"(2, 1)","(0, 1)"
4,"(2, 0)","(6, 0)"
5,"(2, 7)","(2, 5)"
6,"(4, 6)","(7, 6)"
7,"(5, 1)","(2, 1)"
8,"(2, 4)","(6, 4)"
9,"(2, 2)","(6, 2)"
10,"(2, 6)","(6, 6)"
11,"(4, 3)","(4, 7)"
12,"(2, 3)","(2, 7)"
13,"(2, 3)","(4, 3)"
14,"(2, 6)","(4, 6)"
15,"(2, 3)","(6, 3)"
16,"(2, 3)","(2, 4)"
17,"(2, 1)","(4, 1)"
18,"(2, 0)","(0, 0)"
19,"(2, 1)","(2, 0)"
20,"(4, 1)","(4, 0)"
21,"(2, 1)","(2, 3)"
22,"(0, 1)","(1, 1)"
23,"(2, 3)","(2, 6)"
24,"(6, 6)","(3, 6)"
25,"(2, 6)","(0, 6)"
26,"(4, 3)","(7, 3)"
