,0,1
0,"(3, 3)","(7, 3)"
1,"(6, 7)","(7, 7)"
2,"(2, 4)","(5, 4)"
3,"(2, 4)","(4, 4)"
4,"(6, 6)","(6, 2)"
5,"(3, 3)","(3, 7)"
6,"(0, 3)","(0, 6)"
7,"(0, 2)","(1, 2)"
8,"(4, 3)","(4, 6)"
9,"(0, 6)","(1, 6)"
10,"(0, 1)","(0, 0)"
11,"(2, 4)","(6, 4)"
12,"(4, 3)","(4, 1)"
13,"(2, 6)","(6, 6)"
14,"(0, 5)","(0, 3)"
15,"(0, 3)","(1, 3)"
16,"(2, 3)","(2, 7)"
17,"(2, 3)","(4, 3)"
18,"(4, 3)","(4, 5)"
19,"(6, 3)","(6, 5)"
20,"(6, 3)","(6, 7)"
21,"(2, 1)","(6, 1)"
22,"(2, 3)","(6, 3)"
23,"(1, 3)","(3, 3)"
24,"(6, 6)","(7, 6)"
25,"(2, 3)","(2, 4)"
26,"(0, 3)","(0, 1)"
27,"(1, 3)","(1, 4)"
28,"(0, 0)","(1, 0)"
29,"(2, 7)","(5, 7)"
30,"(2, 3)","(2, 1)"
31,"(0, 1)","(1, 1)"
32,"(2, 3)","(2, 6)"
33,"(0, 5)","(0, 2)"
34,"(2, 4)","(2, 2)"
35,"(0, 3)","(2, 3)"
36,"(7, 3)","(7, 4)"
37,"(0, 3)","(0, 4)"
