,0,1
0,"(0, 4)","(0, 3)"
1,"(3, 3)","(3, 7)"
2,"(4, 2)","(4, 5)"
3,"(4, 2)","(4, 4)"
4,"(5, 2)","(7, 2)"
5,"(3, 6)","(6, 6)"
6,"(1, 6)","(1, 2)"
7,"(0, 6)","(0, 7)"
8,"(5, 2)","(2, 2)"
9,"(4, 4)","(7, 4)"
10,"(0, 4)","(0, 2)"
11,"(4, 4)","(2, 4)"
12,"(4, 6)","(4, 2)"
13,"(3, 6)","(5, 6)"
14,"(4, 0)","(2, 0)"
15,"(0, 2)","(0, 4)"
16,"(3, 6)","(4, 6)"
17,"(0, 7)","(0, 5)"
18,"(4, 2)","(4, 0)"
19,"(0, 2)","(0, 0)"
20,"(5, 2)","(5, 0)"
21,"(5, 6)","(5, 2)"
22,"(3, 3)","(3, 6)"
23,"(3, 6)","(1, 6)"
24,"(4, 6)","(2, 6)"
25,"(0, 7)","(2, 7)"
26,"(1, 6)","(0, 6)"
27,"(0, 6)","(0, 2)"
28,"(5, 6)","(7, 6)"
