,0,1
0,"(3, 6)","(1, 6)"
1,"(1, 1)","(1, 0)"
2,"(3, 1)","(6, 1)"
3,"(1, 1)","(1, 3)"
4,"(2, 1)","(5, 1)"
5,"(2, 1)","(0, 1)"
6,"(2, 0)","(6, 0)"
7,"(4, 3)","(4, 6)"
8,"(4, 6)","(7, 6)"
9,"(4, 3)","(4, 1)"
10,"(1, 6)","(1, 7)"
11,"(4, 1)","(3, 1)"
12,"(4, 5)","(4, 3)"
13,"(7, 6)","(6, 6)"
14,"(3, 1)","(1, 1)"
15,"(4, 1)","(2, 1)"
16,"(0, 6)","(0, 3)"
17,"(4, 6)","(2, 6)"
18,"(4, 6)","(3, 6)"
19,"(2, 0)","(0, 0)"
20,"(2, 1)","(2, 0)"
21,"(4, 1)","(4, 0)"
22,"(0, 1)","(1, 1)"
23,"(7, 1)","(7, 0)"
24,"(4, 1)","(7, 1)"
25,"(2, 6)","(2, 2)"
26,"(6, 6)","(6, 7)"
27,"(2, 6)","(0, 6)"
28,"(4, 3)","(7, 3)"
