,0,1
0,"(6, 5)","(7, 5)"
1,"(5, 1)","(5, 3)"
2,"(3, 1)","(6, 1)"
3,"(1, 1)","(0, 1)"
4,"(1, 5)","(0, 5)"
5,"(3, 0)","(6, 0)"
6,"(3, 7)","(7, 7)"
7,"(7, 3)","(7, 4)"
8,"(3, 5)","(1, 5)"
9,"(1, 0)","(0, 0)"
10,"(6, 2)","(6, 5)"
11,"(6, 2)","(6, 6)"
12,"(4, 0)","(3, 0)"
13,"(3, 0)","(3, 1)"
14,"(3, 5)","(7, 5)"
15,"(3, 2)","(3, 4)"
16,"(6, 2)","(6, 4)"
17,"(3, 6)","(5, 6)"
18,"(6, 5)","(2, 5)"
19,"(3, 6)","(7, 6)"
20,"(3, 2)","(3, 6)"
21,"(3, 1)","(3, 3)"
22,"(6, 6)","(6, 7)"
23,"(3, 0)","(1, 0)"
24,"(3, 1)","(1, 1)"
25,"(3, 2)","(3, 5)"
26,"(3, 2)","(1, 2)"
27,"(6, 0)","(6, 2)"
28,"(1, 5)","(1, 7)"
29,"(3, 6)","(1, 6)"
30,"(3, 1)","(5, 1)"
31,"(3, 0)","(3, 2)"
32,"(7, 1)","(7, 3)"
33,"(5, 2)","(5, 5)"
34,"(3, 2)","(5, 2)"
35,"(5, 6)","(5, 7)"
36,"(3, 1)","(7, 1)"
37,"(3, 4)","(3, 7)"
