,0,1
0,"(2, 7)","(2, 6)"
1,"(4, 7)","(2, 7)"
2,"(0, 3)","(0, 6)"
3,"(2, 4)","(5, 4)"
4,"(3, 3)","(1, 3)"
5,"(0, 3)","(0, 4)"
6,"(3, 7)","(1, 7)"
7,"(4, 5)","(2, 5)"
8,"(2, 7)","(0, 7)"
9,"(4, 7)","(4, 5)"
10,"(4, 6)","(4, 2)"
11,"(1, 1)","(1, 0)"
12,"(4, 2)","(7, 2)"
13,"(1, 3)","(1, 1)"
14,"(1, 7)","(1, 3)"
15,"(0, 3)","(0, 5)"
16,"(0, 3)","(0, 1)"
17,"(4, 2)","(4, 0)"
18,"(0, 5)","(0, 2)"
19,"(0, 1)","(0, 0)"
20,"(2, 7)","(2, 4)"
21,"(1, 3)","(1, 4)"
22,"(1, 3)","(0, 3)"
23,"(0, 0)","(2, 0)"
24,"(4, 2)","(2, 2)"
25,"(3, 7)","(3, 3)"
26,"(3, 7)","(4, 7)"
27,"(4, 7)","(4, 4)"
28,"(1, 0)","(1, 2)"
29,"(4, 7)","(4, 6)"
