,0,1
0,"(6, 5)","(7, 5)"
1,"(0, 2)","(2, 2)"
2,"(0, 7)","(0, 3)"
3,"(1, 7)","(1, 4)"
4,"(3, 7)","(3, 4)"
5,"(3, 4)","(4, 4)"
6,"(0, 7)","(0, 6)"
7,"(3, 4)","(6, 4)"
8,"(3, 6)","(6, 6)"
9,"(1, 6)","(3, 6)"
10,"(3, 7)","(7, 7)"
11,"(1, 7)","(1, 6)"
12,"(6, 5)","(6, 2)"
13,"(1, 7)","(3, 7)"
14,"(6, 7)","(6, 3)"
15,"(3, 7)","(6, 7)"
16,"(4, 7)","(4, 5)"
17,"(4, 6)","(4, 2)"
18,"(3, 4)","(5, 4)"
19,"(3, 6)","(5, 6)"
20,"(6, 5)","(2, 5)"
21,"(3, 6)","(7, 6)"
22,"(0, 7)","(0, 4)"
23,"(4, 7)","(4, 3)"
24,"(3, 6)","(4, 6)"
25,"(0, 3)","(0, 1)"
26,"(0, 1)","(0, 0)"
27,"(0, 6)","(2, 6)"
28,"(0, 4)","(2, 4)"
29,"(3, 7)","(5, 7)"
30,"(6, 7)","(6, 5)"
31,"(1, 5)","(1, 7)"
32,"(1, 7)","(0, 7)"
33,"(0, 7)","(2, 7)"
34,"(3, 7)","(4, 7)"
35,"(0, 6)","(0, 2)"
