,0,1
0,"(3, 6)","(1, 6)"
1,"(5, 3)","(7, 3)"
2,"(1, 1)","(1, 0)"
3,"(3, 1)","(6, 1)"
4,"(7, 3)","(4, 3)"
5,"(5, 1)","(5, 0)"
6,"(2, 1)","(0, 1)"
7,"(5, 1)","(3, 1)"
8,"(7, 3)","(7, 7)"
9,"(5, 4)","(2, 4)"
10,"(5, 6)","(2, 6)"
11,"(0, 6)","(0, 7)"
12,"(5, 3)","(5, 1)"
13,"(0, 1)","(0, 0)"
14,"(5, 1)","(2, 1)"
15,"(1, 6)","(1, 2)"
16,"(1, 6)","(1, 7)"
17,"(2, 6)","(6, 6)"
18,"(7, 3)","(6, 3)"
19,"(1, 7)","(1, 4)"
20,"(5, 3)","(5, 4)"
21,"(3, 1)","(1, 1)"
22,"(5, 6)","(3, 6)"
23,"(5, 3)","(5, 6)"
24,"(3, 6)","(4, 6)"
25,"(1, 7)","(1, 3)"
26,"(5, 5)","(5, 3)"
27,"(0, 1)","(0, 3)"
28,"(4, 1)","(4, 0)"
29,"(3, 1)","(4, 1)"
30,"(3, 1)","(3, 0)"
31,"(0, 7)","(0, 4)"
32,"(3, 6)","(7, 6)"
33,"(5, 1)","(7, 1)"
34,"(7, 1)","(7, 0)"
35,"(7, 3)","(7, 4)"
36,"(6, 1)","(6, 0)"
37,"(7, 4)","(4, 4)"
38,"(6, 6)","(6, 7)"
39,"(2, 6)","(0, 6)"
40,"(7, 4)","(6, 4)"
