,0,1
0,"(5, 0)","(2, 0)"
1,"(7, 0)","(4, 0)"
2,"(3, 1)","(1, 1)"
3,"(6, 2)","(6, 6)"
4,"(7, 2)","(7, 0)"
5,"(7, 4)","(7, 2)"
6,"(7, 2)","(7, 6)"
7,"(7, 5)","(5, 5)"
8,"(6, 2)","(6, 1)"
9,"(1, 0)","(0, 0)"
10,"(7, 2)","(6, 2)"
11,"(7, 6)","(5, 6)"
12,"(7, 2)","(7, 5)"
13,"(6, 2)","(6, 5)"
14,"(7, 4)","(7, 7)"
15,"(7, 0)","(5, 0)"
16,"(7, 0)","(3, 0)"
17,"(7, 3)","(3, 3)"
18,"(7, 2)","(7, 1)"
19,"(6, 1)","(2, 1)"
20,"(6, 2)","(6, 0)"
21,"(7, 4)","(4, 4)"
22,"(1, 1)","(1, 3)"
23,"(5, 0)","(5, 1)"
24,"(3, 0)","(3, 1)"
25,"(3, 4)","(7, 4)"
26,"(1, 1)","(0, 1)"
27,"(3, 0)","(1, 0)"
28,"(7, 4)","(7, 3)"
29,"(0, 0)","(0, 2)"
30,"(1, 0)","(1, 2)"
