,0,1
0,"(0, 2)","(0, 0)"
1,"(7, 6)","(4, 6)"
2,"(3, 1)","(3, 3)"
3,"(1, 2)","(1, 0)"
4,"(7, 2)","(7, 6)"
5,"(3, 6)","(1, 6)"
6,"(7, 2)","(5, 2)"
7,"(0, 2)","(0, 1)"
8,"(2, 2)","(1, 2)"
9,"(3, 1)","(1, 1)"
10,"(0, 2)","(0, 6)"
11,"(2, 2)","(0, 2)"
12,"(7, 1)","(4, 1)"
13,"(0, 2)","(0, 5)"
14,"(5, 2)","(5, 0)"
15,"(7, 1)","(7, 3)"
16,"(5, 2)","(2, 2)"
17,"(7, 1)","(6, 1)"
18,"(4, 1)","(4, 0)"
19,"(5, 2)","(5, 6)"
20,"(3, 1)","(3, 0)"
21,"(5, 2)","(5, 4)"
22,"(2, 2)","(2, 1)"
23,"(7, 1)","(3, 1)"
24,"(4, 1)","(4, 3)"
25,"(1, 2)","(1, 5)"
26,"(7, 2)","(7, 1)"
27,"(5, 2)","(5, 1)"
28,"(4, 6)","(3, 6)"
29,"(4, 3)","(4, 4)"
30,"(5, 0)","(2, 0)"
