,0,1
0,"(5, 3)","(7, 3)"
1,"(2, 3)","(2, 1)"
2,"(5, 5)","(2, 5)"
3,"(5, 7)","(5, 5)"
4,"(2, 7)","(2, 3)"
5,"(6, 7)","(6, 4)"
6,"(2, 4)","(5, 4)"
7,"(5, 7)","(7, 7)"
8,"(2, 7)","(6, 7)"
9,"(6, 5)","(7, 5)"
10,"(2, 7)","(5, 7)"
11,"(2, 7)","(4, 7)"
12,"(6, 7)","(6, 3)"
13,"(4, 4)","(3, 4)"
14,"(0, 7)","(2, 7)"
15,"(2, 7)","(2, 4)"
16,"(2, 7)","(2, 6)"
17,"(2, 6)","(5, 6)"
18,"(2, 1)","(4, 1)"
19,"(6, 7)","(6, 5)"
20,"(2, 1)","(6, 1)"
21,"(2, 2)","(1, 2)"
22,"(4, 7)","(4, 5)"
23,"(4, 7)","(3, 7)"
24,"(4, 7)","(4, 3)"
25,"(5, 6)","(7, 6)"
26,"(2, 6)","(1, 6)"
27,"(2, 6)","(4, 6)"
28,"(2, 1)","(1, 1)"
29,"(5, 7)","(5, 3)"
30,"(2, 4)","(2, 2)"
31,"(3, 7)","(3, 6)"
32,"(4, 6)","(4, 2)"
33,"(4, 7)","(4, 4)"
34,"(2, 6)","(6, 6)"
