,0,1
0,"(2, 0)","(5, 0)"
1,"(0, 7)","(0, 6)"
2,"(2, 3)","(2, 1)"
3,"(1, 3)","(2, 3)"
4,"(3, 3)","(1, 3)"
5,"(2, 3)","(2, 7)"
6,"(5, 1)","(7, 1)"
7,"(0, 3)","(0, 7)"
8,"(2, 7)","(6, 7)"
9,"(5, 0)","(7, 0)"
10,"(0, 1)","(0, 2)"
11,"(2, 4)","(4, 4)"
12,"(2, 4)","(6, 4)"
13,"(0, 1)","(0, 0)"
14,"(2, 7)","(2, 6)"
15,"(6, 7)","(6, 5)"
16,"(2, 7)","(5, 7)"
17,"(2, 6)","(5, 6)"
18,"(5, 1)","(5, 2)"
19,"(0, 3)","(0, 4)"
20,"(1, 3)","(1, 4)"
21,"(2, 4)","(2, 2)"
22,"(1, 3)","(0, 3)"
23,"(0, 7)","(0, 5)"
24,"(2, 1)","(1, 1)"
25,"(2, 1)","(2, 0)"
26,"(2, 2)","(6, 2)"
27,"(2, 6)","(4, 6)"
28,"(2, 7)","(2, 5)"
29,"(6, 7)","(6, 6)"
30,"(6, 7)","(7, 7)"
31,"(2, 2)","(4, 2)"
32,"(2, 4)","(5, 4)"
33,"(1, 3)","(1, 7)"
34,"(2, 5)","(5, 5)"
35,"(1, 1)","(1, 0)"
36,"(0, 3)","(0, 1)"
37,"(2, 1)","(6, 1)"
38,"(2, 0)","(6, 0)"
39,"(2, 1)","(4, 1)"
40,"(2, 1)","(5, 1)"
41,"(2, 3)","(2, 4)"
