,0,1
0,"(4, 5)","(3, 5)"
1,"(4, 2)","(4, 6)"
2,"(3, 2)","(3, 6)"
3,"(7, 5)","(6, 5)"
4,"(4, 2)","(4, 5)"
5,"(3, 1)","(3, 3)"
6,"(4, 6)","(7, 6)"
7,"(4, 6)","(4, 7)"
8,"(7, 5)","(7, 7)"
9,"(3, 5)","(1, 5)"
10,"(7, 2)","(7, 0)"
11,"(3, 1)","(1, 1)"
12,"(7, 2)","(7, 5)"
13,"(3, 0)","(3, 1)"
14,"(7, 2)","(7, 4)"
15,"(2, 3)","(5, 3)"
16,"(1, 1)","(1, 3)"
17,"(4, 2)","(4, 4)"
18,"(4, 2)","(7, 2)"
19,"(4, 2)","(3, 2)"
20,"(4, 2)","(4, 1)"
21,"(4, 0)","(3, 0)"
22,"(2, 3)","(6, 3)"
23,"(7, 4)","(7, 7)"
24,"(3, 6)","(3, 7)"
25,"(4, 2)","(4, 0)"
26,"(7, 6)","(5, 6)"
27,"(2, 2)","(4, 2)"
28,"(7, 1)","(5, 1)"
29,"(7, 4)","(7, 3)"
30,"(6, 5)","(6, 7)"
31,"(4, 1)","(4, 3)"
32,"(7, 2)","(7, 1)"
33,"(2, 3)","(0, 3)"
34,"(4, 4)","(3, 4)"
35,"(4, 6)","(3, 6)"
36,"(4, 3)","(2, 3)"
37,"(4, 1)","(3, 1)"
